"region","freq_band","pval_type","pval","experiment","data_type","pval_fdr_adjusted","fdr_significant"
"Acc_x_AMY",3,"int_pval",0.00130273847648046,"sumatriptan","coherence",0.00178479155187537,TRUE
"Acc_x_AMY",4,"s_pval",6.2468803457838e-07,"sumatriptan","coherence",1.03269461066832e-06,TRUE
"Acc_x_AMY",4,"int_pval",8.88672197923802e-14,"sumatriptan","coherence",1.61511214876212e-13,TRUE
"Acc_x_LPBN",1,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"Acc_x_LPBN",1,"int_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"Acc_x_LPBN",2,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"Acc_x_LPBN",2,"int_pval",1.68417440363177e-09,"sumatriptan","coherence",2.91880128753204e-09,TRUE
"Acc_x_LPBN",3,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"Acc_x_LPBN",3,"int_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"Acc_x_LPBN",4,"s_pval",0.000337323413704349,"sumatriptan","coherence",0.000480511571826863,TRUE
"Acc_x_LPBN",4,"int_pval",0.646905796273718,"sumatriptan","coherence",0.704286261799819,FALSE
"Acc_x_MD_thal",1,"s_pval",4.42157863783654e-06,"sumatriptan","coherence",6.96262646661079e-06,TRUE
"Acc_x_MD_thal",1,"int_pval",5.825915475655e-14,"sumatriptan","coherence",1.06097972889977e-13,TRUE
"Acc_x_MD_thal",2,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"Acc_x_MD_thal",2,"int_pval",0.315043911737121,"sumatriptan","coherence",0.365646819839975,FALSE
"Acc_x_MD_thal",3,"s_pval",1.03939654716445e-07,"sumatriptan","coherence",1.74727824814136e-07,TRUE
"Acc_x_MD_thal",3,"int_pval",2.59475694123218e-06,"sumatriptan","coherence",4.14421072966851e-06,TRUE
"Acc_x_MD_thal",4,"s_pval",0.00879196205632432,"sumatriptan","coherence",0.0115338184516348,TRUE
"Acc_x_MD_thal",4,"int_pval",0.00837766312744549,"sumatriptan","coherence",0.0110225934833938,TRUE
"Acc_x_Po",1,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"Acc_x_Po",1,"int_pval",0.000986509226507515,"sumatriptan","coherence",0.00135883903187428,TRUE
"Acc_x_Po",2,"s_pval",8.54513173442761e-07,"sumatriptan","coherence",1.39716022519108e-06,TRUE
"Acc_x_Po",2,"int_pval",0.000879457515842041,"sumatriptan","coherence",0.00122169602200693,TRUE
"Acc_x_Po",3,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"Acc_x_Po",3,"int_pval",0.0015481300557365,"sumatriptan","coherence",0.00210489306515919,TRUE
"Acc_x_Po",4,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"Acc_x_Po",4,"int_pval",2.75910189381955e-08,"sumatriptan","coherence",4.68211230466348e-08,TRUE
"Acc_x_RPBN",1,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"Acc_x_RPBN",1,"int_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"Acc_x_RPBN",2,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"Acc_x_RPBN",2,"int_pval",6.03815221367464e-07,"sumatriptan","coherence",1.00003408196903e-06,TRUE
"Acc_x_RPBN",3,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"Acc_x_RPBN",3,"int_pval",1.99872463329299e-15,"sumatriptan","coherence",3.69248921944437e-15,TRUE
"Acc_x_RPBN",4,"s_pval",0.000671515161289216,"sumatriptan","coherence",0.000940121225804902,TRUE
"Acc_x_RPBN",4,"int_pval",0.230340360391254,"sumatriptan","coherence",0.271559161724426,FALSE
"Acc_x_VPM",1,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"Acc_x_VPM",1,"int_pval",0.00648192072656516,"sumatriptan","coherence",0.0085660781283221,TRUE
"Acc_x_VPM",2,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"Acc_x_VPM",2,"int_pval",4.5139406185829e-07,"sumatriptan","coherence",7.50369349582612e-07,TRUE
"Acc_x_VPM",3,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"Acc_x_VPM",3,"int_pval",0.000142392306450398,"sumatriptan","coherence",0.000205779849321865,TRUE
"Acc_x_VPM",4,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"Acc_x_VPM",4,"int_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"AMY_x_LPBN",1,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"AMY_x_LPBN",1,"int_pval",5.04957535587025e-06,"sumatriptan","coherence",7.92367691569132e-06,TRUE
"AMY_x_LPBN",2,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"AMY_x_LPBN",2,"int_pval",0.00059108168163325,"sumatriptan","coherence",0.000828809368925496,TRUE
"AMY_x_LPBN",3,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"AMY_x_LPBN",3,"int_pval",1.54804899776195e-05,"sumatriptan","coherence",2.35492682851393e-05,TRUE
"AMY_x_LPBN",4,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"AMY_x_LPBN",4,"int_pval",0.0852047221028271,"sumatriptan","coherence",0.104580042471415,FALSE
"AMY_x_MD_thal",1,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"AMY_x_MD_thal",1,"int_pval",2.95717779173231e-13,"sumatriptan","coherence",5.32054478191195e-13,TRUE
"AMY_x_MD_thal",2,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"AMY_x_MD_thal",2,"int_pval",0.0353612644835563,"sumatriptan","coherence",0.0444995687882956,TRUE
"AMY_x_MD_thal",3,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"AMY_x_MD_thal",3,"int_pval",5.97098156709421e-06,"sumatriptan","coherence",9.30434692889811e-06,TRUE
"AMY_x_MD_thal",4,"s_pval",4.7112711627495e-06,"sumatriptan","coherence",7.40578765232202e-06,TRUE
"AMY_x_MD_thal",4,"int_pval",0.0194031850867852,"sumatriptan","coherence",0.0247300908076238,TRUE
"AMY_x_Po",1,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"AMY_x_Po",1,"int_pval",0.636087626114745,"sumatriptan","coherence",0.69759426315644,FALSE
"AMY_x_Po",2,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"AMY_x_Po",2,"int_pval",0.353311392975236,"sumatriptan","coherence",0.407422146854326,FALSE
"AMY_x_Po",3,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"AMY_x_Po",3,"int_pval",0.440904140797779,"sumatriptan","coherence",0.50196964441526,FALSE
"AMY_x_Po",4,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"AMY_x_Po",4,"int_pval",0.0117107422290593,"sumatriptan","coherence",0.0152511991820307,TRUE
"AMY_x_RPBN",1,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"AMY_x_RPBN",1,"int_pval",8.41973119632661e-07,"sumatriptan","coherence",1.37917351954454e-06,TRUE
"AMY_x_RPBN",2,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"AMY_x_RPBN",2,"int_pval",0.000159397079251421,"sumatriptan","coherence",0.000229245237575077,TRUE
"AMY_x_RPBN",3,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"AMY_x_RPBN",3,"int_pval",1.74905944569351e-06,"sumatriptan","coherence",2.82880372444293e-06,TRUE
"AMY_x_RPBN",4,"s_pval",3.34987682557575e-05,"sumatriptan","coherence",4.96935370151635e-05,TRUE
"AMY_x_RPBN",4,"int_pval",0.399291594965772,"sumatriptan","coherence",0.457918936824292,FALSE
"AMY_x_VPM",1,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"AMY_x_VPM",1,"int_pval",0.0154690996378616,"sumatriptan","coherence",0.0199142432119598,TRUE
"AMY_x_VPM",2,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"AMY_x_VPM",2,"int_pval",0.631455264513558,"sumatriptan","coherence",0.693362643387436,FALSE
"AMY_x_VPM",3,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"AMY_x_VPM",3,"int_pval",0.0653981892781547,"sumatriptan","coherence",0.0807118148667033,FALSE
"AMY_x_VPM",4,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"AMY_x_VPM",4,"int_pval",1.47766471417104e-09,"sumatriptan","coherence",2.57084967747039e-09,TRUE
"LPBN_x_MD_thal",1,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"LPBN_x_MD_thal",1,"int_pval",0.00012502735479948,"sumatriptan","coherence",0.000181563225122097,TRUE
"LPBN_x_MD_thal",2,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"LPBN_x_MD_thal",2,"int_pval",5.0042664378472e-08,"sumatriptan","coherence",8.47603540323458e-08,TRUE
"LPBN_x_MD_thal",3,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"LPBN_x_MD_thal",3,"int_pval",0.207311259394323,"sumatriptan","coherence",0.245053942503052,FALSE
"LPBN_x_MD_thal",4,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"LPBN_x_MD_thal",4,"int_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"LPBN_x_Po",1,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"LPBN_x_Po",1,"int_pval",1.14193277545213e-08,"sumatriptan","coherence",1.9488986034383e-08,TRUE
"LPBN_x_Po",2,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"LPBN_x_Po",2,"int_pval",0.206998624546405,"sumatriptan","coherence",0.245007619013975,FALSE
"LPBN_x_Po",3,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"LPBN_x_Po",3,"int_pval",0.0451593690000073,"sumatriptan","coherence",0.0565122829944225,FALSE
"LPBN_x_Po",4,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"LPBN_x_Po",4,"int_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"LPBN_x_RPBN",1,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"LPBN_x_RPBN",1,"int_pval",0.000236492470894857,"sumatriptan","coherence",0.000338494015849508,TRUE
"LPBN_x_RPBN",2,"s_pval",0.000474616880762779,"sumatriptan","coherence",0.000666546591165282,TRUE
"LPBN_x_RPBN",2,"int_pval",6.76473931628735e-12,"sumatriptan","coherence",1.20501121816968e-11,TRUE
"LPBN_x_RPBN",3,"s_pval",2.26916460104865e-05,"sumatriptan","coherence",3.40564737443817e-05,TRUE
"LPBN_x_RPBN",3,"int_pval",7.07455486850502e-09,"sumatriptan","coherence",1.2120078703978e-08,TRUE
"LPBN_x_RPBN",4,"s_pval",2.26555280987695e-05,"sumatriptan","coherence",3.40564737443817e-05,TRUE
"LPBN_x_RPBN",4,"int_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"LPBN_x_VPM",1,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"LPBN_x_VPM",1,"int_pval",2.16719146371884e-12,"sumatriptan","coherence",3.86813456472526e-12,TRUE
"LPBN_x_VPM",2,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"LPBN_x_VPM",2,"int_pval",0.0584398585774304,"sumatriptan","coherence",0.0724233932024587,FALSE
"LPBN_x_VPM",3,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"LPBN_x_VPM",3,"int_pval",1.38174517828456e-05,"sumatriptan","coherence",2.11270252515864e-05,TRUE
"LPBN_x_VPM",4,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"LPBN_x_VPM",4,"int_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"MD_thal_x_Po",1,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"MD_thal_x_Po",1,"int_pval",7.06285052491883e-08,"sumatriptan","coherence",1.19177289460024e-07,TRUE
"MD_thal_x_Po",2,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"MD_thal_x_Po",2,"int_pval",2.86739369230564e-07,"sumatriptan","coherence",4.78432914023436e-07,TRUE
"MD_thal_x_Po",3,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"MD_thal_x_Po",3,"int_pval",5.77365198382313e-10,"sumatriptan","coherence",1.00841952777885e-09,TRUE
"MD_thal_x_Po",4,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"MD_thal_x_Po",4,"int_pval",3.05652954736881e-06,"sumatriptan","coherence",4.85576325255754e-06,TRUE
"MD_thal_x_RPBN",1,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"MD_thal_x_RPBN",1,"int_pval",1.86344764892909e-06,"sumatriptan","coherence",3.00837674493777e-06,TRUE
"MD_thal_x_RPBN",2,"s_pval",1.16987814710034e-05,"sumatriptan","coherence",1.79796023979743e-05,TRUE
"MD_thal_x_RPBN",2,"int_pval",7.04529138559028e-07,"sumatriptan","coherence",1.16040093409722e-06,TRUE
"MD_thal_x_RPBN",3,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"MD_thal_x_RPBN",3,"int_pval",0.64395550527648,"sumatriptan","coherence",0.702414641023119,FALSE
"MD_thal_x_RPBN",4,"s_pval",0.000451385416269268,"sumatriptan","coherence",0.000634915750356773,TRUE
"MD_thal_x_RPBN",4,"int_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"MD_thal_x_VPM",1,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"MD_thal_x_VPM",1,"int_pval",0.0391377273539516,"sumatriptan","coherence",0.0491140107971157,TRUE
"MD_thal_x_VPM",2,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"MD_thal_x_VPM",2,"int_pval",0.451000917663319,"sumatriptan","coherence",0.510868296114202,FALSE
"MD_thal_x_VPM",3,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"MD_thal_x_VPM",3,"int_pval",0.0580555730836596,"sumatriptan","coherence",0.0720468053780595,FALSE
"MD_thal_x_VPM",4,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"MD_thal_x_VPM",4,"int_pval",0.0186146397275683,"sumatriptan","coherence",0.0237927492095595,TRUE
"Po_x_RPBN",1,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"Po_x_RPBN",1,"int_pval",6.06194280954668e-10,"sumatriptan","coherence",1.05671220960191e-09,TRUE
"Po_x_RPBN",2,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"Po_x_RPBN",2,"int_pval",0.398262054275595,"sumatriptan","coherence",0.457490770039658,FALSE
"Po_x_RPBN",3,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"Po_x_RPBN",3,"int_pval",0.0153786429630014,"sumatriptan","coherence",0.0198262792731644,TRUE
"Po_x_RPBN",4,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"Po_x_RPBN",4,"int_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"Po_x_VPM",1,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"Po_x_VPM",1,"int_pval",1.963639206205e-10,"sumatriptan","coherence",3.44984456619545e-10,TRUE
"Po_x_VPM",2,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"Po_x_VPM",2,"int_pval",0.0351093348610515,"sumatriptan","coherence",0.0442446751554179,TRUE
"Po_x_VPM",3,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"Po_x_VPM",3,"int_pval",3.05151350734045e-05,"sumatriptan","coherence",4.53425555982926e-05,TRUE
"Po_x_VPM",4,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"Po_x_VPM",4,"int_pval",0.00884307436203812,"sumatriptan","coherence",0.0115839102754184,TRUE
"RPBN_x_VPM",1,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"RPBN_x_VPM",1,"int_pval",4.2349724159845e-16,"sumatriptan","coherence",7.88884674578402e-16,TRUE
"RPBN_x_VPM",2,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"RPBN_x_VPM",2,"int_pval",0.0136443502400477,"sumatriptan","coherence",0.0177178808914243,TRUE
"RPBN_x_VPM",3,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"RPBN_x_VPM",3,"int_pval",1.27217191578516e-07,"sumatriptan","coherence",2.13059072251122e-07,TRUE
"RPBN_x_VPM",4,"s_pval",0.0001462752549517,"sumatriptan","coherence",0.000211050931460102,TRUE
"RPBN_x_VPM",4,"int_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"Acc",1,"s_pval",1.17369448441318e-05,"sumatriptan","power",1.80073674320926e-05,TRUE
"Acc",1,"int_pval",1.42493871975022e-13,"sumatriptan","power",2.57408284858104e-13,TRUE
"Acc",2,"s_pval",2e-16,"sumatriptan","power",3.74112734864301e-16,TRUE
"Acc",2,"int_pval",0.0327259917344844,"sumatriptan","power",0.0413575297519013,TRUE
"Acc",3,"s_pval",2e-16,"sumatriptan","power",3.74112734864301e-16,TRUE
"Acc",3,"int_pval",1.65749446454353e-09,"sumatriptan","power",2.8781299229283e-09,TRUE
"Acc",4,"s_pval",2e-16,"sumatriptan","power",3.74112734864301e-16,TRUE
"Acc",4,"int_pval",2e-16,"sumatriptan","power",3.74112734864301e-16,TRUE
"AMY",1,"s_pval",2e-16,"sumatriptan","power",3.74112734864301e-16,TRUE
"AMY",1,"int_pval",0.159594990731526,"sumatriptan","power",0.191428529712781,FALSE
"AMY",2,"s_pval",2.33486186047016e-05,"sumatriptan","power",3.49838833943355e-05,TRUE
"AMY",2,"int_pval",0.00527641995705897,"sumatriptan","power",0.00701435056606059,TRUE
"AMY",3,"s_pval",2e-16,"sumatriptan","power",3.74112734864301e-16,TRUE
"AMY",3,"int_pval",0.00361010792990445,"sumatriptan","power",0.00483506233960297,TRUE
"AMY",4,"s_pval",2e-16,"sumatriptan","power",3.74112734864301e-16,TRUE
"AMY",4,"int_pval",2e-16,"sumatriptan","power",3.74112734864301e-16,TRUE
"LPBN",1,"s_pval",2e-16,"sumatriptan","power",3.74112734864301e-16,TRUE
"LPBN",1,"int_pval",5.42279550758492e-05,"sumatriptan","power",7.96528651605916e-05,TRUE
"LPBN",2,"s_pval",0.0168880882584519,"sumatriptan","power",0.021709794949172,TRUE
"LPBN",2,"int_pval",4.73166034133904e-13,"sumatriptan","power",8.49612758685327e-13,TRUE
"LPBN",3,"s_pval",2.42056663779522e-06,"sumatriptan","power",3.87983489707427e-06,TRUE
"LPBN",3,"int_pval",3.39626232147577e-14,"sumatriptan","power",6.21030824498427e-14,TRUE
"LPBN",4,"s_pval",0.0113956132302516,"sumatriptan","power",0.0148624009524097,TRUE
"LPBN",4,"int_pval",2e-16,"sumatriptan","power",3.74112734864301e-16,TRUE
"MD_thal",1,"s_pval",0.00357832007556103,"sumatriptan","power",0.00479966285584234,TRUE
"MD_thal",1,"int_pval",0.0001156921910601,"sumatriptan","power",0.000168553175918455,TRUE
"MD_thal",2,"s_pval",0.000673343839978469,"sumatriptan","power",0.000941210734197673,TRUE
"MD_thal",2,"int_pval",0.000809983673166896,"sumatriptan","power",0.00112693380614525,TRUE
"MD_thal",3,"s_pval",0.000267923613722632,"sumatriptan","power",0.000382870108286249,TRUE
"MD_thal",3,"int_pval",0.901652636031457,"sumatriptan","power",0.927940486940388,FALSE
"MD_thal",4,"s_pval",2.46604535181771e-05,"sumatriptan","power",3.68877568485587e-05,TRUE
"MD_thal",4,"int_pval",2e-16,"sumatriptan","power",3.74112734864301e-16,TRUE
"Po",1,"s_pval",0.00442518104853118,"sumatriptan","power",0.00590903460429797,TRUE
"Po",1,"int_pval",2e-16,"sumatriptan","power",3.74112734864301e-16,TRUE
"Po",2,"s_pval",2e-16,"sumatriptan","power",3.74112734864301e-16,TRUE
"Po",2,"int_pval",0.026401219138861,"sumatriptan","power",0.0334589707898436,TRUE
"Po",3,"s_pval",2e-16,"sumatriptan","power",3.74112734864301e-16,TRUE
"Po",3,"int_pval",2e-16,"sumatriptan","power",3.74112734864301e-16,TRUE
"Po",4,"s_pval",2e-16,"sumatriptan","power",3.74112734864301e-16,TRUE
"Po",4,"int_pval",0.613713246008676,"sumatriptan","power",0.677200823181987,FALSE
"RPBN",1,"s_pval",2e-16,"sumatriptan","power",3.74112734864301e-16,TRUE
"RPBN",1,"int_pval",1.07868319054875e-11,"sumatriptan","power",1.91007932555668e-11,TRUE
"RPBN",2,"s_pval",0.00152053235772059,"sumatriptan","power",0.00207366361113797,TRUE
"RPBN",2,"int_pval",0.0143957123284625,"sumatriptan","power",0.0186126381620525,TRUE
"RPBN",3,"s_pval",2.61906765353093e-06,"sumatriptan","power",4.17559540491764e-06,TRUE
"RPBN",3,"int_pval",2.08089136670439e-09,"sumatriptan","power",3.59937966132651e-09,TRUE
"RPBN",4,"s_pval",2e-16,"sumatriptan","power",3.74112734864301e-16,TRUE
"RPBN",4,"int_pval",3.79761365950658e-06,"sumatriptan","power",6.01177003342384e-06,TRUE
"VPM",1,"s_pval",0.00696644953325848,"sumatriptan","power",0.00919284062120707,TRUE
"VPM",1,"int_pval",2e-16,"sumatriptan","power",3.74112734864301e-16,TRUE
"VPM",2,"s_pval",2e-16,"sumatriptan","power",3.74112734864301e-16,TRUE
"VPM",2,"int_pval",0.000139002852738201,"sumatriptan","power",0.000201206067937687,TRUE
"VPM",3,"s_pval",2e-16,"sumatriptan","power",3.74112734864301e-16,TRUE
"VPM",3,"int_pval",6.0308319517266e-07,"sumatriptan","power",1.00003408196903e-06,TRUE
"VPM",4,"s_pval",2e-16,"sumatriptan","power",3.74112734864301e-16,TRUE
"VPM",4,"int_pval",0.887356646231836,"sumatriptan","power",0.917037549046972,FALSE
